To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI Category
16-01-2022 00:00,12.77,0.38,7.47,3.14,46.0,31.58,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",52.0,Moderate
17-01-2022 00:00,9.91,0.28,10.62,4.77,59.66,48.99,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",81.0,Moderate
18-01-2022 00:00,12.03,0.42,6.74,5.46,56.03,38.95,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",64.0,Moderate
19-01-2022 00:00,13.78,0.51,9.62,7.45,89.75,52.87,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",90.0,Moderate
20-01-2022 00:00,14.17,0.65,9.12,10.3,127.72,62.19,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",119.0,Moderate
21-01-2022 00:00,12.15,0.78,14.92,12.76,135.9,58.03,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",124.0,Moderate
22-01-2022 00:00,12.17,0.45,14.35,8.12,129.36,56.71,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",120.0,Moderate
23-01-2022 00:00,12.43,0.58,17.01,7.53,129.46,52.04,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",120.0,Moderate
24-01-2022 00:00,9.86,0.65,29.58,7.96,142.61,53.51,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",129.0,Moderate
25-01-2022 00:00,12.8,0.35,8.02,2.35,166.11,68.33,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",144.0,Moderate
26-01-2022 00:00,14.16,0.67,13.83,18.81,176.36,79.84,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",165.0,Moderate
27-01-2022 00:00,18.71,0.44,24.63,18.3,179.4,79.01,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",162.0,Moderate
28-01-2022 00:00,19.36,0.51,32.81,22.53,178.49,75.13,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",152.0,Moderate
29-01-2022 00:00,18.47,0.54,18.88,20.21,116.48,44.32,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",111.0,Moderate
30-01-2022 00:00,16.88,0.47,24.36,27.66,111.49,49.83,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",108.0,Moderate
31-01-2022 00:00,17.12,0.8,25.95,36.58,130.73,59.55,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",121.0,Moderate
01-02-2022 00:00,20.46,0.8,17.11,45.18,136.47,64.41,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",125.0,Moderate
02-02-2022 00:00,21.91,0.27,24.18,41.11,153.33,68.86,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",136.0,Moderate
03-02-2022 00:00,23.2,0.67,10.28,26.77,140.11,68.06,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",127.0,Moderate
04-02-2022 00:00,19.36,0.76,11.31,24.42,135.01,60.79,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",124.0,Moderate
05-02-2022 00:00,16.57,0.22,21.61,20.75,175.91,56.39,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",151.0,Moderate
06-02-2022 00:00,19.98,0.72,20.5,35.15,178.22,67.84,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",152.0,Moderate
07-02-2022 00:00,23.96,0.43,13.55,19.11,150.15,53.47,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",134.0,Moderate
08-02-2022 00:00,20.95,0.67,11.87,23.04,145.37,55.38,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",130.0,Moderate
09-02-2022 00:00,20.38,0.44,7.88,20.6,141.35,58.9,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",128.0,Moderate
10-02-2022 00:00,17.36,0.53,8.94,18.48,110.44,48.56,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",107.0,Moderate
11-02-2022 00:00,20.06,0.4,10.24,25.07,130.88,57.16,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",121.0,Moderate
12-02-2022 00:00,18.36,0.55,15.76,17.93,125.34,67.78,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",124.0,Moderate
13-02-2022 00:00,17.18,0.52,39.93,30.73,120.86,55.95,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",114.0,Moderate
14-02-2022 00:00,18.08,0.54,19.41,26.82,108.14,52.56,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",106.0,Moderate
15-02-2022 00:00,19.89,0.47,11.26,26.91,125.86,64.07,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",118.0,Moderate
16-02-2022 00:00,20.66,0.5,8.71,27.16,113.81,62.13,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",110.0,Moderate
17-02-2022 00:00,21.51,0.81,6.84,31.74,106.22,56.38,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",104.0,Moderate
18-02-2022 00:00,23.05,0.45,10.63,18.34,102.64,50.41,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",102.0,Moderate
19-02-2022 00:00,20.8,0.37,5.15,14.9,92.17,49.17,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",92.0,Moderate
20-02-2022 00:00,18.44,0.66,6.94,23.38,97.35,47.49,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",97.0,Moderate
21-02-2022 00:00,17.07,0.67,23.08,31.66,139.05,56.69,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",126.0,Moderate
22-02-2022 00:00,18.06,0.6,38.29,41.47,148.8,59.68,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",133.0,Moderate
23-02-2022 00:00,20.88,0.54,22.53,30.56,131.05,60.87,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",121.0,Moderate
24-02-2022 00:00,15.16,0.59,8.4,19.66,98.28,44.12,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",98.0,Moderate
25-02-2022 00:00,14.37,0.38,9.47,25.74,101.09,43.18,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",101.0,Moderate
26-02-2022 00:00,14.55,0.5,12.74,27.22,89.22,36.09,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",89.0,Moderate
27-02-2022 00:00,14.71,0.57,7.76,16.22,82.96,28.44,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",83.0,Moderate
28-02-2022 00:00,11.76,0.33,8.6,16.11,59.38,19.18,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",59.0,Moderate
01-03-2022 00:00,13.71,0.58,8.88,21.94,67.95,22.19,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",68.0,Moderate
02-03-2022 00:00,14.04,0.42,10.16,24.98,70.67,24.15,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",71.0,Moderate
03-03-2022 00:00,14.41,0.55,11.9,25.27,83.71,29.87,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",84.0,Moderate
04-03-2022 00:00,15.55,0.5,9.95,24.42,83.39,31.0,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",83.0,Moderate
05-03-2022 00:00,15.44,0.53,12.29,25.83,88.57,36.89,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",89.0,Moderate
06-03-2022 00:00,15.98,0.53,10.8,22.43,94.97,36.04,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",95.0,Moderate
07-03-2022 00:00,15.52,0.43,11.12,17.78,88.55,40.2,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",89.0,Moderate
08-03-2022 00:00,14.57,0.63,12.38,20.96,81.06,36.79,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",81.0,Moderate
09-03-2022 00:00,15.83,0.62,13.68,27.35,118.09,53.36,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",112.0,Moderate
10-03-2022 00:00,16.34,0.73,16.11,38.09,135.46,63.81,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",124.0,Moderate
11-03-2022 00:00,16.7,0.85,28.74,27.55,146.89,68.85,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",131.0,Moderate
12-03-2022 00:00,15.83,0.85,13.41,25.83,131.05,67.96,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",125.0,Moderate
13-03-2022 00:00,14.72,0.85,21.72,36.06,144.09,68.94,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",130.0,Moderate
14-03-2022 00:00,15.03,0.78,21.25,48.49,146.84,67.79,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",131.0,Moderate
15-03-2022 00:00,13.75,0.38,26.75,31.34,122.9,51.08,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",116.0,Moderate
16-03-2022 00:00,14.34,0.85,36.8,64.15,134.93,49.36,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",124.0,Moderate
17-03-2022 00:00,11.78,0.79,34.77,56.54,156.38,56.94,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",138.0,Moderate
18-03-2022 00:00,9.62,1.11,42.3,61.29,160.53,61.04,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",141.0,Moderate
19-03-2022 00:00,10.71,0.55,33.1,33.97,161.71,68.29,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",141.0,Moderate
20-03-2022 00:00,9.46,0.62,13.14,25.37,142.04,56.25,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",128.0,Moderate
21-03-2022 00:00,9.32,0.23,32.56,28.22,134.38,52.12,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",123.0,Moderate
22-03-2022 00:00,8.66,0.58,27.3,37.78,146.61,63.5,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",131.0,Moderate
23-03-2022 00:00,15.48,0.8,10.46,22.16,135.35,66.43,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",124.0,Moderate
24-03-2022 00:00,18.32,0.58,22.64,30.78,155.58,67.81,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",137.0,Moderate
25-03-2022 00:00,12.45,0.54,8.05,18.98,132.39,68.95,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",128.0,Moderate
26-03-2022 00:00,7.98,0.54,8.58,17.39,125.15,62.24,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",117.0,Moderate
27-03-2022 00:00,9.16,0.47,14.41,21.04,122.49,54.96,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",115.0,Moderate
28-03-2022 00:00,8.87,0.78,12.65,23.59,124.09,53.95,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",116.0,Moderate
29-03-2022 00:00,9.41,0.74,9.08,27.51,137.33,55.62,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",125.0,Moderate
30-03-2022 00:00,8.96,0.62,14.78,35.59,147.84,58.45,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",132.0,Moderate
31-03-2022 00:00,8.31,1.25,28.6,38.85,156.4,63.26,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",138.0,Moderate
01-04-2022 00:00,6.71,0.81,29.9,32.48,149.64,60.66,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",133.0,Moderate
02-04-2022 00:00,10.62,0.38,18.59,26.73,148.44,65.94,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",133.0,Moderate
03-04-2022 00:00,15.37,0.62,10.55,13.12,93.77,50.77,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",94.0,Moderate
04-04-2022 00:00,15.45,0.36,12.62,16.6,98.54,48.14,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",99.0,Moderate
05-04-2022 00:00,15.12,0.57,15.3,22.07,99.2,46.96,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",99.0,Moderate
06-04-2022 00:00,14.05,0.5,11.36,24.15,113.9,39.81,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",110.0,Moderate
07-04-2022 00:00,14.15,0.33,13.93,27.2,126.88,41.61,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",118.0,Moderate
08-04-2022 00:00,15.03,0.68,14.01,25.34,126.75,50.24,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",118.0,Moderate
09-04-2022 00:00,14.19,0.38,9.18,23.23,116.34,41.9,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",111.0,Moderate
10-04-2022 00:00,11.05,0.58,10.24,20.95,86.54,27.79,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",87.0,Moderate
11-04-2022 00:00,10.84,0.52,10.01,20.12,85.97,25.2,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",86.0,Moderate
12-04-2022 00:00,12.06,1.03,14.01,22.98,94.36,31.62,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",94.0,Moderate
13-04-2022 00:00,12.53,0.51,9.67,27.02,105.7,33.32,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",104.0,Moderate
14-04-2022 00:00,11.39,0.94,9.83,26.28,91.03,26.67,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",91.0,Moderate
15-04-2022 00:00,10.55,0.93,8.44,20.33,94.05,25.26,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",94.0,Moderate
16-04-2022 00:00,11.49,1.02,23.52,31.88,134.11,40.85,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",123.0,Moderate
17-04-2022 00:00,12.08,1.0,36.3,37.6,134.94,49.28,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",124.0,Moderate
18-04-2022 00:00,36.4,1.5,29.12,27.5,145.29,46.34,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",130.0,Moderate
19-04-2022 00:00,41.76,1.14,12.63,25.47,122.16,46.68,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",115.0,Moderate
20-04-2022 00:00,41.38,0.29,21.37,38.85,184.33,59.0,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",156.0,Moderate
21-04-2022 00:00,65.75,0.53,11.95,28.41,152.42,48.58,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",135.0,Moderate
22-04-2022 00:00,44.4,0.56,11.14,27.31,119.14,51.7,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",113.0,Moderate
23-04-2022 00:00,42.88,0.37,20.07,27.7,117.27,46.12,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",112.0,Moderate
24-04-2022 00:00,43.16,0.05,21.44,44.13,147.08,43.3,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",132.0,Moderate
25-04-2022 00:00,44.26,0.0,13.65,20.37,96.77,32.82,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",97.0,Moderate
26-04-2022 00:00,50.85,0.08,38.97,52.67,138.84,60.25,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",126.0,Moderate
27-04-2022 00:00,44.88,0.0,19.83,29.93,105.94,40.79,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",104.0,Moderate
28-04-2022 00:00,27.94,0.0,28.5,39.35,146.7,57.89,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",131.0,Moderate
29-04-2022 00:00,5.61,0.16,30.13,30.07,119.88,49.53,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",114.0,Moderate
30-04-2022 00:00,5.7,0.67,36.26,43.38,141.08,55.8,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",128.0,Moderate
01-05-2022 00:00,5.61,3.69,12.9,50.64,154.47,57.54,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",137.0,Moderate
02-05-2022 00:00,6.27,0.94,21.67,34.37,147.26,48.46,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",132.0,Moderate
03-05-2022 00:00,6.01,0.38,13.14,31.44,138.55,42.11,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",126.0,Moderate
04-05-2022 00:00,5.36,0.36,17.06,36.4,155.42,62.22,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",137.0,Moderate
05-05-2022 00:00,5.63,0.08,10.71,26.47,88.2,38.45,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",88.0,Moderate
06-05-2022 00:00,6.3,,7.25,47.1,131.32,48.52,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",121.0,Moderate
07-05-2022 00:00,5.9,,7.67,37.98,145.03,50.84,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",130.0,Moderate
08-05-2022 00:00,5.84,,10.35,25.34,142.29,46.4,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",128.0,Moderate
09-05-2022 00:00,5.49,,9.39,29.52,129.56,47.88,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",120.0,Moderate
10-05-2022 00:00,5.64,,13.85,32.45,166.62,59.78,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",145.0,Moderate
11-05-2022 00:00,5.51,,20.78,35.94,160.2,57.53,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",140.0,Moderate
12-05-2022 00:00,5.56,,6.85,19.04,80.7,29.79,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",81.0,Moderate
13-05-2022 00:00,5.67,,5.09,18.38,50.33,19.79,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",33.0,Good
14-05-2022 00:00,5.56,,9.33,20.63,102.78,37.09,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",102.0,Moderate
15-05-2022 00:00,5.76,,12.27,17.26,130.85,37.2,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",121.0,Moderate
16-05-2022 00:00,5.63,,14.65,24.81,117.88,41.67,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",112.0,Moderate
17-05-2022 00:00,5.7,,9.18,17.99,84.22,37.44,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",84.0,Moderate
18-05-2022 00:00,5.61,,7.42,20.5,88.84,38.62,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",89.0,Moderate
19-05-2022 00:00,5.63,,12.13,40.76,137.82,56.13,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",125.0,Moderate
20-05-2022 00:00,5.6,,6.34,11.99,44.38,17.05,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",44.0,Good
21-05-2022 00:00,5.87,,4.29,18.01,65.7,27.1,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",66.0,Moderate
22-05-2022 00:00,6.57,,9.2,27.3,131.88,44.12,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",122.0,Moderate
23-05-2022 00:00,5.54,,11.66,16.69,132.27,35.05,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",122.0,Moderate
24-05-2022 00:00,5.49,,25.54,21.27,139.86,38.09,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",127.0,Moderate
25-05-2022 00:00,4.39,0.0,15.28,24.37,134.66,35.99,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",123.0,Moderate
26-05-2022 00:00,4.64,0.06,33.74,26.23,157.62,50.59,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",139.0,Moderate
27-05-2022 00:00,6.18,1.34,23.35,33.27,138.31,48.85,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",126.0,Moderate
28-05-2022 00:00,4.27,1.76,22.07,27.89,133.83,38.36,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",123.0,Moderate
29-05-2022 00:00,3.53,0.56,19.37,25.15,117.33,29.45,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",112.0,Moderate
30-05-2022 00:00,2.9,0.21,33.57,25.37,142.59,37.04,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",129.0,Moderate
31-05-2022 00:00,3.95,0.26,35.44,25.41,152.49,41.25,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",135.0,Moderate
01-06-2022 00:00,3.21,0.39,23.37,23.1,143.03,40.62,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",129.0,Moderate
02-06-2022 00:00,3.83,0.61,20.32,27.78,116.01,43.08,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",111.0,Moderate
03-06-2022 00:00,3.67,0.7,27.05,31.45,151.22,52.86,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",134.0,Moderate
04-06-2022 00:00,2.47,0.85,23.07,29.49,126.62,41.1,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",118.0,Moderate
05-06-2022 00:00,3.08,1.03,20.09,34.07,160.3,50.11,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",140.0,Moderate
06-06-2022 00:00,2.49,0.62,30.54,37.81,143.07,61.0,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",129.0,Moderate
07-06-2022 00:00,2.07,0.1,23.71,24.3,113.77,46.02,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",109.0,Moderate
08-06-2022 00:00,3.98,0.31,18.27,28.1,110.45,34.51,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",107.0,Moderate
09-06-2022 00:00,4.27,1.07,24.05,24.73,129.71,41.43,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",120.0,Moderate
10-06-2022 00:00,1.95,3.04,17.3,19.03,103.95,34.36,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",113.0,Moderate
11-06-2022 00:00,4.55,1.08,24.7,18.74,94.52,17.78,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",95.0,Moderate
12-06-2022 00:00,4.1,0.65,19.44,15.8,99.93,16.93,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",100.0,Moderate
13-06-2022 00:00,4.19,1.01,33.93,16.38,51.47,13.33,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",51.0,Moderate
14-06-2022 00:00,4.29,1.12,16.39,16.97,87.93,19.55,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",88.0,Moderate
15-06-2022 00:00,15.04,1.35,16.6,27.12,65.8,21.89,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",66.0,Moderate
16-06-2022 00:00,17.34,1.3,9.22,19.25,70.94,20.31,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",71.0,Moderate
17-06-2022 00:00,17.33,1.24,10.47,25.45,78.19,27.11,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",78.0,Moderate
18-06-2022 00:00,19.57,1.57,13.53,30.64,108.69,31.15,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",106.0,Moderate
19-06-2022 00:00,19.47,0.65,11.21,22.88,93.09,31.0,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",93.0,Moderate
20-06-2022 00:00,11.56,1.31,10.63,29.8,65.34,23.53,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",65.0,Moderate
21-06-2022 00:00,14.14,1.61,10.9,18.08,64.75,15.17,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",79.0,Moderate
22-06-2022 00:00,14.09,0.84,10.64,20.61,59.43,17.73,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",59.0,Moderate
23-06-2022 00:00,14.61,1.25,15.84,29.98,72.66,21.26,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",73.0,Moderate
24-06-2022 00:00,21.48,0.73,22.25,22.51,85.13,18.17,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",85.0,Moderate
25-06-2022 00:00,17.0,1.65,13.07,22.46,54.51,14.06,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",81.0,Moderate
26-06-2022 00:00,19.42,1.44,15.3,25.29,62.51,17.76,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",70.0,Moderate
27-06-2022 00:00,19.65,1.83,20.2,18.52,49.4,19.03,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",91.0,Moderate
28-06-2022 00:00,15.75,1.47,22.06,16.45,82.03,22.32,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",82.0,Moderate
29-06-2022 00:00,15.99,1.63,15.24,19.49,53.57,17.2,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",80.0,Moderate
30-06-2022 00:00,16.8,1.14,15.64,27.85,80.81,30.13,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",81.0,Moderate
01-07-2022 00:00,15.14,1.96,12.42,24.83,82.55,22.51,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",98.0,Moderate
02-07-2022 00:00,18.23,2.02,11.56,15.24,45.3,16.09,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",45.0,Good
03-07-2022 00:00,12.25,1.78,19.38,28.37,76.65,32.82,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",88.0,Moderate
04-07-2022 00:00,16.23,2.01,14.45,17.08,64.0,26.26,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",64.0,Moderate
